tweet-id	timestamp	url	likes	replies	retweets
564236997523288064	2015-02-08 01:39:17	/budimandjatmiko/status/564236997523288064	1	6	5
553756456860651522	2015-01-10 03:33:22	/budimandjatmiko/status/553756456860651522	0	1	3
545504360264777728	2014-12-18 09:02:29	/budimandjatmiko/status/545504360264777728	0	1	0
543258167514124289	2014-12-12 04:16:55	/budimandjatmiko/status/543258167514124289	4	0	6
538758276301590529	2014-11-29 18:15:57	/budimandjatmiko/status/538758276301590529	0	2	0
532894480089632769	2014-11-13 13:55:19	/budimandjatmiko/status/532894480089632769	0	1	5
564236997523288064	2015-02-08 01:39:17	/budimandjatmiko/status/564236997523288064	1	6	5
553756456860651522	2015-01-10 03:33:22	/budimandjatmiko/status/553756456860651522	0	1	3
545504360264777728	2014-12-18 09:02:29	/budimandjatmiko/status/545504360264777728	0	1	0
543258167514124289	2014-12-12 04:16:55	/budimandjatmiko/status/543258167514124289	4	0	6
538758276301590529	2014-11-29 18:15:57	/budimandjatmiko/status/538758276301590529	0	2	0
532894480089632769	2014-11-13 13:55:19	/budimandjatmiko/status/532894480089632769	0	1	5
170875807219204096	2012-02-18 14:22:21	/budimandjatmiko/status/170875807219204096	0	1	0
146977974766403586	2011-12-14 15:40:54	/budimandjatmiko/status/146977974766403586	0	2	1
127687251332308992	2011-10-22 10:06:27	/budimandjatmiko/status/127687251332308992	0	1	1
109335493686206464	2011-09-01 18:43:07	/budimandjatmiko/status/109335493686206464	0	1	1
170875807219204096	2012-02-18 14:22:21	/budimandjatmiko/status/170875807219204096	0	1	0
146977974766403586	2011-12-14 15:40:54	/budimandjatmiko/status/146977974766403586	0	2	1
127687251332308992	2011-10-22 10:06:27	/budimandjatmiko/status/127687251332308992	0	1	1
109335493686206464	2011-09-01 18:43:07	/budimandjatmiko/status/109335493686206464	0	1	1
344275515512864768	2013-06-11 02:10:53	/budimandjatmiko/status/344275515512864768	1	2	7
341410966543691776	2013-06-03 04:28:12	/budimandjatmiko/status/341410966543691776	1	1	2
341241643262963712	2013-06-02 17:15:22	/budimandjatmiko/status/341241643262963712	0	2	3
317590572930064384	2013-03-29 10:54:27	/budimandjatmiko/status/317590572930064384	1	2	1
304222582612295680	2013-02-20 13:34:50	/budimandjatmiko/status/304222582612295680	0	1	2
282386597666754560	2012-12-22 07:26:26	/budimandjatmiko/status/282386597666754560	1	0	5
277035763143671808	2012-12-07 13:04:07	/budimandjatmiko/status/277035763143671808	2	18	16
267091177776484353	2012-11-10 02:27:53	/budimandjatmiko/status/267091177776484353	1	2	13
261818945433124864	2012-10-26 13:17:55	/budimandjatmiko/status/261818945433124864	0	0	0
344275515512864768	2013-06-11 02:10:53	/budimandjatmiko/status/344275515512864768	1	2	7
341410966543691776	2013-06-03 04:28:12	/budimandjatmiko/status/341410966543691776	1	1	2
341241643262963712	2013-06-02 17:15:22	/budimandjatmiko/status/341241643262963712	0	2	3
317590572930064384	2013-03-29 10:54:27	/budimandjatmiko/status/317590572930064384	1	2	1
304222582612295680	2013-02-20 13:34:50	/budimandjatmiko/status/304222582612295680	0	1	2
282386597666754560	2012-12-22 07:26:26	/budimandjatmiko/status/282386597666754560	1	0	5
277035763143671808	2012-12-07 13:04:07	/budimandjatmiko/status/277035763143671808	2	18	16
267091177776484353	2012-11-10 02:27:53	/budimandjatmiko/status/267091177776484353	1	2	13
261818945433124864	2012-10-26 13:17:55	/budimandjatmiko/status/261818945433124864	0	0	0
433138937066823680	2014-02-11 07:22:24	/budimandjatmiko/status/433138937066823680	0	1	1
433131496426057728	2014-02-11 06:52:50	/budimandjatmiko/status/433131496426057728	0	1	1
433107812189601792	2014-02-11 05:18:43	/budimandjatmiko/status/433107812189601792	1	7	6
427762756151148544	2014-01-27 11:19:23	/budimandjatmiko/status/427762756151148544	0	0	2
425419882327310336	2014-01-21 00:09:38	/budimandjatmiko/status/425419882327310336	1	2	8
417169909051686912	2013-12-29 05:47:11	/budimandjatmiko/status/417169909051686912	1	0	1
395877597088731136	2013-10-31 11:39:08	/budimandjatmiko/status/395877597088731136	1	1	0
381272101304287232	2013-09-21 04:22:07	/budimandjatmiko/status/381272101304287232	0	1	1
381253648413507584	2013-09-21 03:08:47	/budimandjatmiko/status/381253648413507584	1	6	3
377073694796828673	2013-09-09 14:19:09	/budimandjatmiko/status/377073694796828673	0	0	0
