tweet-id	timestamp	url	likes	replies	retweets
70088430985551872	2011-05-16 11:29:18	/purjipunk/status/70088430985551872	0	0	0
69511281786359808	2011-05-14 21:15:55	/IndraJPiliang/status/69511281786359808	0	0	0
60748032983052288	2011-04-20 16:53:54	/bpdefa24/status/60748032983052288	0	0	0
49515323765948417	2011-03-20 16:59:07	/si_donsi/status/49515323765948417	0	0	0
36342492001476608	2011-02-12 08:34:59	/ndorokakung/status/36342492001476608	0	0	0
24642824733466624	2011-01-11 01:44:41	/ratnadumila/status/24642824733466624	0	0	0
20782928095084544	2010-12-31 10:06:50	/redinparis/status/20782928095084544	0	0	0
19933744425078784	2010-12-29 01:52:29	/arifsudarsono/status/19933744425078784	0	0	0
15962886169956353	2010-12-18 02:53:43	/DewiElang2013/status/15962886169956353	0	0	0
7486197379112960	2010-11-24 17:30:23	/isranurhadi/status/7486197379112960	0	0	0
70088430985551872	2011-05-16 11:29:18	/purjipunk/status/70088430985551872	0	0	0
69511281786359808	2011-05-14 21:15:55	/IndraJPiliang/status/69511281786359808	0	0	0
60748032983052288	2011-04-20 16:53:54	/bpdefa24/status/60748032983052288	0	0	0
49515323765948417	2011-03-20 16:59:07	/si_donsi/status/49515323765948417	0	0	0
36342492001476608	2011-02-12 08:34:59	/ndorokakung/status/36342492001476608	0	0	0
24642824733466624	2011-01-11 01:44:41	/ratnadumila/status/24642824733466624	0	0	0
20782928095084544	2010-12-31 10:06:50	/redinparis/status/20782928095084544	0	0	0
19933744425078784	2010-12-29 01:52:29	/arifsudarsono/status/19933744425078784	0	0	0
15962886169956353	2010-12-18 02:53:43	/DewiElang2013/status/15962886169956353	0	0	0
7486197379112960	2010-11-24 17:30:23	/isranurhadi/status/7486197379112960	0	0	0
29137897890	2010-10-30 00:41:47	/dina_ardiyanti/status/29137897890	0	0	0
22587643693	2010-08-31 04:35:24	/kedangsul/status/22587643693	0	0	0
29137897890	2010-10-30 00:41:47	/dina_ardiyanti/status/29137897890	0	0	0
22587643693	2010-08-31 04:35:24	/kedangsul/status/22587643693	0	0	0
223086163467059201	2012-07-11 16:07:40	/AlogoNaLobiGogo/status/223086163467059201	0	0	0
214284855998038016	2012-06-17 09:14:25	/gatotsakti/status/214284855998038016	0	0	0
207773283746189312	2012-05-30 09:59:45	/paleb2/status/207773283746189312	0	0	0
198707338830553088	2012-05-05 09:34:56	/gieantara31/status/198707338830553088	0	0	0
198689508076683264	2012-05-05 08:24:04	/Reiza_Patters/status/198689508076683264	0	0	2
198689182456098816	2012-05-05 08:22:47	/sabar_tambunan/status/198689182456098816	0	0	0
197518623898730497	2012-05-02 02:51:24	/Inyo_Supusepa/status/197518623898730497	0	0	1
186074573115105282	2012-03-31 12:56:49	/van_kurni/status/186074573115105282	0	0	0
185749183934894080	2012-03-30 15:23:51	/TampuMJ/status/185749183934894080	0	0	0
183244630253502465	2012-03-23 17:31:39	/tubagushasan/status/183244630253502465	0	0	0
183229248297902082	2012-03-23 16:30:31	/damozpandjaitan/status/183229248297902082	0	0	0
181783300854120448	2012-03-19 16:44:50	/bryangunawan/status/181783300854120448	0	0	0
179702508632018944	2012-03-13 22:56:31	/gentharo/status/179702508632018944	0	0	0
179589925111472129	2012-03-13 15:29:09	/GukSueb/status/179589925111472129	0	0	0
179585508433862656	2012-03-13 15:11:36	/DelBayu/status/179585508433862656	0	0	0
223086163467059201	2012-07-11 16:07:40	/AlogoNaLobiGogo/status/223086163467059201	0	0	0
214284855998038016	2012-06-17 09:14:25	/gatotsakti/status/214284855998038016	0	0	0
207773283746189312	2012-05-30 09:59:45	/paleb2/status/207773283746189312	0	0	0
198707338830553088	2012-05-05 09:34:56	/gieantara31/status/198707338830553088	0	0	0
198689508076683264	2012-05-05 08:24:04	/Reiza_Patters/status/198689508076683264	0	0	2
198689182456098816	2012-05-05 08:22:47	/sabar_tambunan/status/198689182456098816	0	0	0
197518623898730497	2012-05-02 02:51:24	/Inyo_Supusepa/status/197518623898730497	0	0	1
186074573115105282	2012-03-31 12:56:49	/van_kurni/status/186074573115105282	0	0	0
185749183934894080	2012-03-30 15:23:51	/TampuMJ/status/185749183934894080	0	0	0
183244630253502465	2012-03-23 17:31:39	/tubagushasan/status/183244630253502465	0	0	0
183229248297902082	2012-03-23 16:30:31	/damozpandjaitan/status/183229248297902082	0	0	0
181783300854120448	2012-03-19 16:44:50	/bryangunawan/status/181783300854120448	0	0	0
179702508632018944	2012-03-13 22:56:31	/gentharo/status/179702508632018944	0	0	0
179589925111472129	2012-03-13 15:29:09	/GukSueb/status/179589925111472129	0	0	0
179585508433862656	2012-03-13 15:11:36	/DelBayu/status/179585508433862656	0	0	0
344800750410551296	2013-06-12 12:57:59	/opung231/status/344800750410551296	0	0	0
338581529104097280	2013-05-26 09:05:01	/mass_umam/status/338581529104097280	0	0	0
337179895216095232	2013-05-22 12:15:26	/HendyKerist/status/337179895216095232	0	0	0
334150314083106816	2013-05-14 03:36:57	/amiliaaps/status/334150314083106816	0	0	0
333059689996754945	2013-05-11 03:23:12	/ekonomirakyat/status/333059689996754945	0	0	0
332845601203027971	2013-05-10 13:12:29	/oka_parmadi/status/332845601203027971	0	0	0
332658839251976192	2013-05-10 00:50:22	/b4yuw/status/332658839251976192	0	3	6
332657754256855040	2013-05-10 00:46:03	/b4yuw/status/332657754256855040	0	0	0
