tweet-id	timestamp	url	likes	replies	retweets
26846329629	2010-10-09 14:18:23	/budimandjatmiko/status/26846329629	0	0	0
26431060694	2010-10-05 05:23:05	/budimandjatmiko/status/26431060694	0	0	0
26428009304	2010-10-05 04:25:44	/budimandjatmiko/status/26428009304	0	0	0
26140609027	2010-10-02 03:04:43	/budimandjatmiko/status/26140609027	0	0	0
25569228471	2010-09-26 06:56:13	/budimandjatmiko/status/25569228471	2	0	0
25568766392	2010-09-26 06:46:51	/budimandjatmiko/status/25568766392	1	0	0
25567462493	2010-09-26 06:21:22	/budimandjatmiko/status/25567462493	1	0	1
23257557892	2010-09-07 17:44:49	/budimandjatmiko/status/23257557892	0	0	0
23256341501	2010-09-07 17:27:33	/budimandjatmiko/status/23256341501	0	0	0
26846329629	2010-10-09 14:18:23	/budimandjatmiko/status/26846329629	0	0	0
26431060694	2010-10-05 05:23:05	/budimandjatmiko/status/26431060694	0	0	0
26428009304	2010-10-05 04:25:44	/budimandjatmiko/status/26428009304	0	0	0
26140609027	2010-10-02 03:04:43	/budimandjatmiko/status/26140609027	0	0	0
25569228471	2010-09-26 06:56:13	/budimandjatmiko/status/25569228471	2	0	0
25568766392	2010-09-26 06:46:51	/budimandjatmiko/status/25568766392	1	0	0
25567462493	2010-09-26 06:21:22	/budimandjatmiko/status/25567462493	1	0	1
23257557892	2010-09-07 17:44:49	/budimandjatmiko/status/23257557892	0	0	0
23256341501	2010-09-07 17:27:33	/budimandjatmiko/status/23256341501	0	0	0
958380554247811073	2018-01-30 16:45:04	/budimandjatmiko/status/958380554247811073	103	24	128
956422348390809612	2018-01-25 07:03:51	/budimandjatmiko/status/956422348390809612	2	0	1
954233393004273666	2018-01-19 06:05:44	/budimandjatmiko/status/954233393004273666	5	1	1
951027208532893697	2018-01-10 09:45:30	/budimandjatmiko/status/951027208532893697	12	5	2
948027156994473985	2018-01-02 03:04:22	/budimandjatmiko/status/948027156994473985	9	1	3
939487398123118593	2017-12-09 13:30:25	/budimandjatmiko/status/939487398123118593	18	0	5
938124825284968448	2017-12-05 19:16:02	/budimandjatmiko/status/938124825284968448	1	1	0
938102401357058048	2017-12-05 17:46:56	/budimandjatmiko/status/938102401357058048	8	1	2
937656896365797376	2017-12-04 12:16:39	/budimandjatmiko/status/937656896365797376	19	1	7
936409799494795264	2017-12-01 01:41:08	/budimandjatmiko/status/936409799494795264	1	1	1
928814800720748545	2017-11-10 02:41:19	/budimandjatmiko/status/928814800720748545	11	1	4
927089132471386115	2017-11-05 08:24:08	/budimandjatmiko/status/927089132471386115	1	2	1
926508659986726912	2017-11-03 17:57:32	/budimandjatmiko/status/926508659986726912	4	0	0
926036364964982784	2017-11-02 10:40:48	/budimandjatmiko/status/926036364964982784	3	1	0
923720572898500608	2017-10-27 01:18:41	/budimandjatmiko/status/923720572898500608	4	0	0
923360696946929664	2017-10-26 01:28:40	/budimandjatmiko/status/923360696946929664	12	6	7
921749901041532928	2017-10-21 14:47:56	/budimandjatmiko/status/921749901041532928	3	2	0
921690187683344384	2017-10-21 10:50:39	/budimandjatmiko/status/921690187683344384	3	0	1
918499503300272129	2017-10-12 15:32:01	/budimandjatmiko/status/918499503300272129	2	1	0
916165402517954561	2017-10-06 04:57:08	/budimandjatmiko/status/916165402517954561	4	2	0
958380554247811073	2018-01-30 16:45:04	/budimandjatmiko/status/958380554247811073	103	24	128
956422348390809612	2018-01-25 07:03:51	/budimandjatmiko/status/956422348390809612	2	0	1
954233393004273666	2018-01-19 06:05:44	/budimandjatmiko/status/954233393004273666	5	1	1
951027208532893697	2018-01-10 09:45:30	/budimandjatmiko/status/951027208532893697	12	5	2
948027156994473985	2018-01-02 03:04:22	/budimandjatmiko/status/948027156994473985	9	1	3
939487398123118593	2017-12-09 13:30:25	/budimandjatmiko/status/939487398123118593	18	0	5
938124825284968448	2017-12-05 19:16:02	/budimandjatmiko/status/938124825284968448	1	1	0
938102401357058048	2017-12-05 17:46:56	/budimandjatmiko/status/938102401357058048	8	1	2
937656896365797376	2017-12-04 12:16:39	/budimandjatmiko/status/937656896365797376	19	1	7
936409799494795264	2017-12-01 01:41:08	/budimandjatmiko/status/936409799494795264	1	1	1
928814800720748545	2017-11-10 02:41:19	/budimandjatmiko/status/928814800720748545	11	1	4
927089132471386115	2017-11-05 08:24:08	/budimandjatmiko/status/927089132471386115	1	2	1
926508659986726912	2017-11-03 17:57:32	/budimandjatmiko/status/926508659986726912	4	0	0
926036364964982784	2017-11-02 10:40:48	/budimandjatmiko/status/926036364964982784	3	1	0
923720572898500608	2017-10-27 01:18:41	/budimandjatmiko/status/923720572898500608	4	0	0
923360696946929664	2017-10-26 01:28:40	/budimandjatmiko/status/923360696946929664	12	6	7
921749901041532928	2017-10-21 14:47:56	/budimandjatmiko/status/921749901041532928	3	2	0
921690187683344384	2017-10-21 10:50:39	/budimandjatmiko/status/921690187683344384	3	0	1
918499503300272129	2017-10-12 15:32:01	/budimandjatmiko/status/918499503300272129	2	1	0
916165402517954561	2017-10-06 04:57:08	/budimandjatmiko/status/916165402517954561	4	2	0
915068535088463872	2017-10-03 04:18:34	/budimandjatmiko/status/915068535088463872	5	0	6
908527688289095680	2017-09-15 03:07:35	/budimandjatmiko/status/908527688289095680	0	0	0
